device,cells,rank,consumers,arm,mode,domain_id,domain_name,gross_median_mJ,ci_low,ci_high,idle_subtracted_median_mJ,idle_subtracted_ci_low,idle_subtracted_ci_high,blocks,energy_kind,note
cpu,2304,32,3,F,read,intel-rapl:1,package-0,11.285763001145474,10.125734357224118,11.63058813559322,5.189854423642585,4.760496181843185,6.408744417662817,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,F,read,intel-rapl:1:0,dram,0.8640635949943117,0.8428786666666667,0.9133880095923261,-0.12812961300158543,-0.18091933094300858,-0.1214717233124545,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,F,write,intel-rapl:0,package-1,13.15578216957606,12.784391139240507,13.64559419924338,6.7613430290674685,6.540987088513592,7.486742281265198,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,F,write,intel-rapl:0:0,dram,1.4823867591424968,1.468914463840399,1.489757088607595,0.6483909315546215,0.554027868019095,0.7108790488734901,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,F,write,intel-rapl:1,package-0,12.436715696202532,11.513279020100503,12.82636059850374,6.192227717770218,5.632748586622551,6.731231913305411,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,F,write,intel-rapl:1:0,dram,0.9569117276166457,0.9463087281795511,0.9600575949367088,-0.14420270192301982,-0.2036814101561529,-0.12826780990766104,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,read,intel-rapl:0,package-1,5.865234884965222,5.8450599574014905,6.018378947368421,3.313830270786712,3.207685699505157,3.42489756934018,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,read,intel-rapl:0:0,dram,0.6306601286173633,0.6271615015974441,0.6563469342251951,0.27935956000511963,0.25110850320518996,0.31450810832380904,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,read,intel-rapl:1,package-0,5.501421883360085,5.218652452619844,5.640979166666667,3.079222100794293,2.7188996162976182,3.1829408506688606,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,read,intel-rapl:1:0,dram,0.4067496248660236,0.40428093716719915,0.423826254180602,-0.06744709222383033,-0.13120429776533052,-0.04397047239960433,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,write,intel-rapl:0,package-1,31.63267857142857,30.125160355029585,31.799344610778444,17.454326443701518,15.439782909035792,17.679237520977427,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,write,intel-rapl:0:0,dram,3.5048247023809522,3.479917159763314,3.5244835329341315,1.5539734543329382,1.4014505528764787,1.7047139560415772,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,write,intel-rapl:1,package-0,30.589288988095237,29.097226331360947,30.782380838323355,17.110186961456034,14.122354117253456,17.371167090039275,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cpu,2304,32,3,G,write,intel-rapl:1:0,dram,2.262642261904762,2.241830177514793,2.274734131736527,-0.3752281091615235,-0.7065872659986724,-0.2458886594752387,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,A,read,gpu0,GPU board,4.9687730384412845,4.814832285115304,5.71939736346516,-0.022599984134377,-0.4114767803708942,0.09633212340620316,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,A,write,gpu0,GPU board,5.668779342723004,5.48840830449827,6.39559420289855,0.21428901487504445,-0.315618872566485,0.4906399462108004,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,B,read,gpu0,GPU board,4.85188679245283,4.794955798231929,4.885301837270341,0.023981922795012885,-0.5319773193602589,0.06699599835364717,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,B,write,gpu0,GPU board,0.9401727669427375,0.8117409262676861,0.9638820204874603,0.032880916247763445,0.013543236072882443,0.13285838063281524,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,C,read,gpu0,GPU board,7.269052488070893,6.800068027210885,8.363111111111111,0.19406144932974712,-1.4027165102861952,0.8924453333173467,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,C,write,gpu0,GPU board,7.854935622317597,7.650816181689141,8.892626346313174,0.6724679750218766,-0.2077285434277244,1.1083181704518485,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,D,read,gpu0,GPU board,5.373301737756714,4.776079043161727,5.493123359580053,0.48449631524892656,-0.2941467968070087,0.6552917116138277,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,D,write,gpu0,GPU board,7.583900709219858,7.385248226950354,8.48788368336026,0.9937631686168291,0.45104282539958995,1.2193519504714028,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,E,read,gpu0,GPU board,6.778202676864245,6.541811175337187,7.551809954751131,0.3079145643285356,-0.0769486436210527,1.0278505414753454,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,E,write,gpu0,GPU board,4.962921348314607,4.720397111913357,5.595083682008368,0.5794767957864054,0.3152123887655688,0.8649299927422839,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,F,read,gpu0,GPU board,5.633648790746583,4.865768621236133,6.660200878844947,0.11150823710667694,-0.46422086817840824,0.41314520817990225,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,F,write,gpu0,GPU board,4.9040449438202245,4.213771016813451,5.487368421052632,0.44572986335896286,0.2873560693089706,0.494074507554211,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,G,read,gpu0,GPU board,5.599207606973058,5.362257217847769,6.645003353454058,0.12172869713170743,0.025309941179491837,0.8178390807010646,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,144,32,3,G,write,gpu0,GPU board,10.090536585365854,9.956983240223463,10.128531855955679,0.8599814422780326,0.30653603878975816,1.6200967712761059,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,A,read,gpu0,GPU board,5.120655044902271,5.065141955835962,5.678552562070787,0.10680502238437428,-0.29386191454325666,0.17671384454996059,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,A,write,gpu0,GPU board,6.334651162790697,6.272547881601858,6.383254156769596,0.7832666441562499,0.11597745838102268,0.8948116704138239,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,B,read,gpu0,GPU board,5.100998948475289,5.031964191679831,5.153006329113924,0.1132421045565973,-0.41103999614977615,0.19325229402905333,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,B,write,gpu0,GPU board,0.9398550724637681,0.934612317235268,1.042188879082083,0.09994519345752405,0.014065126867415794,0.2116777871274598,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,C,read,gpu0,GPU board,7.479260780287475,6.795051546391752,7.583572895277207,0.3492267356910306,-0.33945392647538397,1.0880433047945972,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,C,write,gpu0,GPU board,8.35656855707107,8.127793696275072,9.18023346303502,0.9640477690808176,0.6309655940785658,1.59024929712709,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,D,read,gpu0,GPU board,5.699894347596408,5.155502136752137,5.741269841269841,0.10205834228935404,-0.5039931865669786,0.7344343411742132,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,D,write,gpu0,GPU board,8.458440629470672,8.204232424677189,8.708999280057595,1.0857178212836798,0.6004247704828529,1.4591075138253442,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,E,read,gpu0,GPU board,7.078484264611432,6.200127713920818,7.632038834951456,0.39810189466188906,-0.5016015393963037,1.4948423369607142,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,E,write,gpu0,GPU board,5.883291645822911,5.789980158730159,6.047554890219561,0.809113454278562,0.5636189259498168,1.188935326421071,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,F,read,gpu0,GPU board,5.729535864978903,5.639757767245919,6.009213051823417,0.06642459253826521,-0.5156392955549468,0.7539225901132959,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,F,write,gpu0,GPU board,5.938271604938271,5.815069860279441,6.173899371069182,0.735369800010339,0.6712405532823704,1.1126619891659306,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,G,read,gpu0,GPU board,5.7545073375262055,5.141851851851852,5.837367303609342,0.1740687669911078,-0.10766043566623743,0.8700600113636867,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
cuda,2304,32,3,G,write,gpu0,GPU board,11.115071090047394,10.889712696941613,11.292093023255815,1.4277338400962412,1.1812212992729048,2.2995935579649593,5,measured cumulative-counter energy,gross and adjacent-idle-subtracted estimates; negative net values retained; domain not whole-system; throughput-block cost
